Date,week,SKU,SKU_norm,Group,Subgroup,metric,units,weight
2023-08-06,2023-08-01,POP005L04P,POP005L04P,P,POP,dtd,5.0,0.091
2023-08-06,2023-08-01,POP015K,POP015K,P,POP,dtd,0.0,0.0
2023-08-06,2023-08-01,POP500M24P,POP500M24P,P,POP,dtd,175.0,1.911
2023-08-06,2023-08-01,POPF01L12P,POPF01L12P,P,POPF,dtd,110.0,1.2012
2023-08-06,2023-08-01,POV001L24P,POV001L24P,P,POV,dtd,977.0,10.66884
2023-08-06,2023-08-01,POV002L09P,POV002L09P,P,POV,dtd,357.0,5.847659999999999
2023-08-06,2023-08-01,POV005L04P,POV005L04P,P,POV,dtd,265.0,4.823
2023-08-06,2023-08-01,POV500M24P,POV500M24P,P,POV,dtd,687.9999999999999,7.512959999999999
2023-08-06,2023-08-01,SE200G24P,SE200G24P,S,SE,dtd,5.0,0.024
2023-08-06,2023-08-01,SE500G24P,SE500G24P,S,SE,dtd,238.583,1.431498
2023-08-06,2023-08-01,SO0001L12P,SO0001L12P,S,SO,dtd,0.0,0.0
2023-08-06,2023-08-01,SO0002L09P,SO0002L09P,S,SO,dtd,0.0,0.0
2023-08-06,2023-08-01,SO0005L04P,SO0005L04P,S,SO,dtd,0.0,0.0
2023-08-06,2023-08-01,SO0500M24P,SO0500M24P,S,SO,dtd,0.0,0.0
2023-08-06,2023-08-01,SOP001L12P,SOP001L12P,S,SOP,dtd,0.0,0.0
2023-08-06,2023-08-01,SOS001L12P,SOS001L12P,S,SOS,dtd,2722.0,30.05088
2023-08-06,2023-08-01,SOS002L09P,SOS002L09P,S,SOS,dtd,1908.999999999999,31.61303999999999
2023-08-06,2023-08-01,SOS003L04P,SOS003L04P,S,SOS,dtd,350.9999999999999,3.875039999999999
2023-08-06,2023-08-01,SOS005L04P,SOS005L04P,S,SOS,dtd,3419.5,62.9188
2023-08-06,2023-08-01,SOS008L02P,SOS008L02P,S,SOS,dtd,68.0,1.00096
2023-08-06,2023-08-01,SOS250M48P,SOS250M48P,S,SOS,dtd,284.8960144927536,3.145252
2023-08-06,2023-08-01,SOS500M24P,SOS500M24P,S,SOS,dtd,1179.0,13.01616
2023-08-07,2023-08-01,AT5X5K,AT5X5K,A,AT,dtd,434.0,10.85
2023-08-07,2023-08-01,ATN01K24P,ATN01K24P,A,ATN,dtd,3442.167,82.612008
2023-08-07,2023-08-01,ATN02K12P,ATN02K12P,A,ATN,dtd,590.0,14.16
2023-08-07,2023-08-01,ATPA1K24P,ATPA1K24P,A,ATPA,dtd,0.0,0.0
2023-08-07,2023-08-01,ATPPCH5X5K,ATPPCH5X5K,A,ATPPCH,dtd,0.0,0.0
2023-08-07,2023-08-01,ATWWP001K24P,ATWWP001K24P,A,ATWWP,dtd,74.0,1.776
2023-08-07,2023-08-01,ATWWP002K12P,ATWWP002K12P,A,ATWWP,dtd,2.0,0.048
2023-08-07,2023-08-01,EEA200G24P,EEA200G24P,E,EEA,dtd,0.0,0.0
2023-08-07,2023-08-01,EEA500G12P,EEA500G12P,E,EEA,dtd,0.0,0.0
2023-08-07,2023-08-01,MAC1K25P,MAC1K25P,M,MAC,dtd,0.0,0.0
2023-08-07,2023-08-01,MAHS025K,MAHS025K,M,MAHS,dtd,40.0,1.0
2023-08-07,2023-08-01,MAP1K25P,MAP1K25P,M,MAP,dtd,0.0,0.0
2023-08-07,2023-08-01,MAPA1K24P,MAPA1K24P,M,MAPA,dtd,0.0,0.0
2023-08-07,2023-08-01,MAR01K24P,MAR01K24P,M,MAR,dtd,843.4200000000001,20.24208
2023-08-07,2023-08-01,MAR02K12P,MAR02K12P,M,MAR,dtd,190.0,4.56
2023-08-07,2023-08-01,MASR025K,MASR025K,M,MASR,dtd,212.0,5.3
2023-08-07,2023-08-01,POP001L12P,POP001L12P,P,POP,dtd,250.0,2.73
2023-08-07,2023-08-01,POP001L12P.1,POP001L12P,P,POP,dtd,853.0000000000002,9.31476
2023-08-07,2023-08-01,POP002L09P,POP002L09P,P,POP,dtd,168.0,2.75184
2023-08-07,2023-08-01,POP005L04P,POP005L04P,P,POP,dtd,28.0,0.5096
2023-08-07,2023-08-01,POP015K,POP015K,P,POP,dtd,0.0,0.0
2023-08-07,2023-08-01,POP500M24P,POP500M24P,P,POP,dtd,291.0,3.17772
2023-08-07,2023-08-01,POPF01L12P,POPF01L12P,P,POPF,dtd,161.0,1.75812
2023-08-07,2023-08-01,POV001L24P,POV001L24P,P,POV,dtd,2195.0,23.9694
2023-08-07,2023-08-01,POV002L09P,POV002L09P,P,POV,dtd,658.0000000000002,10.77804
2023-08-07,2023-08-01,POV005L04P,POV005L04P,P,POV,dtd,352.0000000000001,6.406400000000001
2023-08-07,2023-08-01,POV500M24P,POV500M24P,P,POV,dtd,1510.0,16.4892
2023-08-07,2023-08-01,SE200G24P,SE200G24P,S,SE,dtd,50.0,0.24
2023-08-07,2023-08-01,SE500G24P,SE500G24P,S,SE,dtd,970.0,5.82
2023-08-07,2023-08-01,SO0001L12P,SO0001L12P,S,SO,dtd,0.0,0.0
2023-08-07,2023-08-01,SO0002L09P,SO0002L09P,S,SO,dtd,0.0,0.0
2023-08-07,2023-08-01,SO0005L04P,SO0005L04P,S,SO,dtd,0.0,0.0
2023-08-07,2023-08-01,SO0500M24P,SO0500M24P,S,SO,dtd,0.0,0.0
2023-08-07,2023-08-01,SOP001L12P,SOP001L12P,S,SOP,dtd,9.999999999999998,0.1104
2023-08-07,2023-08-01,SOS001L12P,SOS001L12P,S,SOS,dtd,5882.999999999998,64.94831999999998
2023-08-07,2023-08-01,SOS002L09P,SOS002L09P,S,SOS,dtd,4225.0,69.96600000000001
2023-08-07,2023-08-01,SOS003L04P,SOS003L04P,S,SOS,dtd,956.9999999999992,10.56527999999999
2023-08-07,2023-08-01,SOS005L04P,SOS005L04P,S,SOS,dtd,6374.749999999998,117.2954
2023-08-07,2023-08-01,SOS008L02P,SOS008L02P,S,SOS,dtd,137.0,2.01664
2023-08-07,2023-08-01,SOS250M48P,SOS250M48P,S,SOS,dtd,243.0,2.68272
2023-08-07,2023-08-01,SOS500M24P,SOS500M24P,S,SOS,dtd,2506.0,27.66624
2023-08-08,2023-08-08,AT5X5K,AT5X5K,A,AT,dtd,220.0,5.5
2023-08-08,2023-08-08,ATN01K24P,ATN01K24P,A,ATN,dtd,518.0,12.432
2023-08-08,2023-08-08,ATN02K12P,ATN02K12P,A,ATN,dtd,368.0,8.832
2023-08-08,2023-08-08,ATPA1K24P,ATPA1K24P,A,ATPA,dtd,0.0,0.0
2023-08-08,2023-08-08,ATPPCH5X5K,ATPPCH5X5K,A,ATPPCH,dtd,0.0,0.0
2023-08-08,2023-08-08,ATWWP001K24P,ATWWP001K24P,A,ATWWP,dtd,36.0,0.864
2023-08-08,2023-08-08,ATWWP002K12P,ATWWP002K12P,A,ATWWP,dtd,0.0,0.0
2023-08-08,2023-08-08,EEA200G24P,EEA200G24P,E,EEA,dtd,0.0,0.0
2023-08-08,2023-08-08,EEA500G12P,EEA500G12P,E,EEA,dtd,0.0,0.0
2023-08-08,2023-08-08,MAC1K25P,MAC1K25P,M,MAC,dtd,0.0,0.0
2023-08-08,2023-08-08,MAHS025K,MAHS025K,M,MAHS,dtd,0.0,0.0
2023-08-08,2023-08-08,MAP1K25P,MAP1K25P,M,MAP,dtd,0.0,0.0
2023-08-08,2023-08-08,MAPA1K24P,MAPA1K24P,M,MAPA,dtd,0.0,0.0
2023-08-08,2023-08-08,MAR01K24P,MAR01K24P,M,MAR,dtd,141.0,3.384
2023-08-08,2023-08-08,MAR02K12P,MAR02K12P,M,MAR,dtd,76.0,1.824
2023-08-08,2023-08-08,MASR025K,MASR025K,M,MASR,dtd,488.0,12.2
2023-08-08,2023-08-08,POP001L12P,POP001L12P,P,POP,dtd,565.0,6.1698
2023-08-08,2023-08-08,POP001L12P.1,POP001L12P,P,POP,dtd,152.0,1.65984
2023-08-08,2023-08-08,POP002L09P,POP002L09P,P,POP,dtd,53.00000000000001,0.8681400000000001
2023-08-08,2023-08-08,POP005L04P,POP005L04P,P,POP,dtd,0.0,0.0
2023-08-08,2023-08-08,POP015K,POP015K,P,POP,dtd,0.0,0.0
2023-08-08,2023-08-08,POP500M24P,POP500M24P,P,POP,dtd,60.00000000000001,0.6552
2023-08-08,2023-08-08,POPF01L12P,POPF01L12P,P,POPF,dtd,0.0,0.0
2023-08-08,2023-08-08,POV001L24P,POV001L24P,P,POV,dtd,435.9999999999999,4.761119999999999
2023-08-08,2023-08-08,POV002L09P,POV002L09P,P,POV,dtd,206.0,3.37428
2023-08-08,2023-08-08,POV005L04P,POV005L04P,P,POV,dtd,140.0,2.548
2023-08-08,2023-08-08,POV500M24P,POV500M24P,P,POV,dtd,231.0,2.52252
2023-08-08,2023-08-08,SE200G24P,SE200G24P,S,SE,dtd,0.0,0.0
2023-08-08,2023-08-08,SE500G24P,SE500G24P,S,SE,dtd,212.0,1.272
2023-08-08,2023-08-08,SO0001L12P,SO0001L12P,S,SO,dtd,0.0,0.0
2023-08-08,2023-08-08,SO0002L09P,SO0002L09P,S,SO,dtd,0.0,0.0
2023-08-08,2023-08-08,SO0005L04P,SO0005L04P,S,SO,dtd,0.0,0.0
2023-08-08,2023-08-08,SO0500M24P,SO0500M24P,S,SO,dtd,0.0,0.0
2023-08-08,2023-08-08,SOP001L12P,SOP001L12P,S,SOP,dtd,10.0,0.1104
2023-08-08,2023-08-08,SOS001L12P,SOS001L12P,S,SOS,dtd,1010.0,11.1504
2023-08-08,2023-08-08,SOS002L09P,SOS002L09P,S,SOS,dtd,914.0,15.13584
2023-08-08,2023-08-08,SOS003L04P,SOS003L04P,S,SOS,dtd,155.0,1.7112
2023-08-08,2023-08-08,SOS005L04P,SOS005L04P,S,SOS,dtd,1559.0,28.6856
2023-08-08,2023-08-08,SOS008L02P,SOS008L02P,S,SOS,dtd,130.0,1.9136
2023-08-08,2023-08-08,SOS250M48P,SOS250M48P,S,SOS,dtd,131.0,1.44624
2023-08-08,2023-08-08,SOS500M24P,SOS500M24P,S,SOS,dtd,499.9999999999999,5.519999999999999
2023-08-09,2023-08-08,AT5X5K,AT5X5K,A,AT,dtd,0.0,0.0
2023-08-09,2023-08-08,ATN01K24P,ATN01K24P,A,ATN,dtd,0.0,0.0
2023-08-09,2023-08-08,ATN02K12P,ATN02K12P,A,ATN,dtd,0.0,0.0
2023-08-09,2023-08-08,ATPA1K24P,ATPA1K24P,A,ATPA,dtd,0.0,0.0
2023-08-09,2023-08-08,ATPPCH5X5K,ATPPCH5X5K,A,ATPPCH,dtd,0.0,0.0
2023-08-09,2023-08-08,ATWWP001K24P,ATWWP001K24P,A,ATWWP,dtd,0.0,0.0
2023-08-09,2023-08-08,ATWWP002K12P,ATWWP002K12P,A,ATWWP,dtd,0.0,0.0
2023-08-09,2023-08-08,EEA200G24P,EEA200G24P,E,EEA,dtd,0.0,0.0
2023-08-09,2023-08-08,EEA500G12P,EEA500G12P,E,EEA,dtd,0.0,0.0
2023-08-09,2023-08-08,MAC1K25P,MAC1K25P,M,MAC,dtd,0.0,0.0
2023-08-09,2023-08-08,MAHS025K,MAHS025K,M,MAHS,dtd,0.0,0.0
2023-08-09,2023-08-08,MAP1K25P,MAP1K25P,M,MAP,dtd,0.0,0.0
2023-08-09,2023-08-08,MAPA1K24P,MAPA1K24P,M,MAPA,dtd,0.0,0.0
2023-08-09,2023-08-08,MAR01K24P,MAR01K24P,M,MAR,dtd,0.0,0.0
2023-08-09,2023-08-08,MAR02K12P,MAR02K12P,M,MAR,dtd,0.0,0.0
2023-08-09,2023-08-08,MASR025K,MASR025K,M,MASR,dtd,0.0,0.0
2023-08-09,2023-08-08,POP001L12P,POP001L12P,P,POP,dtd,0.0,0.0
2023-08-09,2023-08-08,POP001L12P.1,POP001L12P,P,POP,dtd,0.0,0.0
2023-08-09,2023-08-08,POP002L09P,POP002L09P,P,POP,dtd,0.0,0.0
2023-08-09,2023-08-08,POP005L04P,POP005L04P,P,POP,dtd,0.0,0.0
2023-08-09,2023-08-08,POP015K,POP015K,P,POP,dtd,0.0,0.0
2023-08-09,2023-08-08,POP500M24P,POP500M24P,P,POP,dtd,0.0,0.0
2023-08-09,2023-08-08,POPF01L12P,POPF01L12P,P,POPF,dtd,0.0,0.0
2023-08-09,2023-08-08,POV001L24P,POV001L24P,P,POV,dtd,0.0,0.0
2023-08-09,2023-08-08,POV002L09P,POV002L09P,P,POV,dtd,0.0,0.0
2023-08-09,2023-08-08,POV005L04P,POV005L04P,P,POV,dtd,0.0,0.0
2023-08-09,2023-08-08,POV500M24P,POV500M24P,P,POV,dtd,0.0,0.0
2023-08-09,2023-08-08,SE200G24P,SE200G24P,S,SE,dtd,0.0,0.0
2023-08-09,2023-08-08,SE500G24P,SE500G24P,S,SE,dtd,0.0,0.0
2023-08-09,2023-08-08,SO0001L12P,SO0001L12P,S,SO,dtd,0.0,0.0
2023-08-09,2023-08-08,SO0002L09P,SO0002L09P,S,SO,dtd,0.0,0.0
2023-08-09,2023-08-08,SO0005L04P,SO0005L04P,S,SO,dtd,0.0,0.0
2023-08-09,2023-08-08,SO0500M24P,SO0500M24P,S,SO,dtd,0.0,0.0
2023-08-09,2023-08-08,SOP001L12P,SOP001L12P,S,SOP,dtd,0.0,0.0
2023-08-09,2023-08-08,SOS001L12P,SOS001L12P,S,SOS,dtd,0.0,0.0
2023-08-09,2023-08-08,SOS002L09P,SOS002L09P,S,SOS,dtd,0.0,0.0
2023-08-09,2023-08-08,SOS003L04P,SOS003L04P,S,SOS,dtd,0.0,0.0
2023-08-09,2023-08-08,SOS005L04P,SOS005L04P,S,SOS,dtd,0.0,0.0
2023-08-09,2023-08-08,SOS008L02P,SOS008L02P,S,SOS,dtd,0.0,0.0
2023-08-09,2023-08-08,SOS250M48P,SOS250M48P,S,SOS,dtd,0.0,0.0
2023-08-09,2023-08-08,SOS500M24P,SOS500M24P,S,SOS,dtd,0.0,0.0
2023-01-01,2022-12-27,AT5X5K,AT5X5K,A,AT,so,2642.0,66.05
2023-01-01,2022-12-27,ATN01K24P,ATN01K24P,A,ATN,so,5184.0,124.416
2023-01-01,2022-12-27,ATN02K12P,ATN02K12P,A,ATN,so,1819.0,43.656
2023-01-01,2022-12-27,ATPA1K24P,ATPA1K24P,A,ATPA,so,0.0,0.0
2023-01-01,2022-12-27,ATPPCH5X5K,ATPPCH5X5K,A,ATPPCH,so,0.0,0.0
2023-01-01,2022-12-27,ATWWP001K24P,ATWWP001K24P,A,ATWWP,so,42.0,1.008
2023-01-01,2022-12-27,ATWWP002K12P,ATWWP002K12P,A,ATWWP,so,100.0,2.4
2023-01-01,2022-12-27,EEA200G24P,EEA200G24P,E,EEA,so,0.0,0.0
2023-01-01,2022-12-27,EEA500G12P,EEA500G12P,E,EEA,so,0.0,0.0
2023-01-01,2022-12-27,MAC1K25P,MAC1K25P,M,MAC,so,0.0,0.0
2023-01-01,2022-12-27,MAHS025K,MAHS025K,M,MAHS,so,25.0,0.625
2023-01-01,2022-12-27,MAP1K25P,MAP1K25P,M,MAP,so,0.0,0.0
2023-01-01,2022-12-27,MAPA1K24P,MAPA1K24P,M,MAPA,so,0.0,0.0
2023-01-01,2022-12-27,MAR01K24P,MAR01K24P,M,MAR,so,1607.0,38.568
2023-01-01,2022-12-27,MAR02K12P,MAR02K12P,M,MAR,so,464.0,11.136
2023-01-01,2022-12-27,MASR025K,MASR025K,M,MASR,so,96.0,2.4
2023-01-01,2022-12-27,POP001L12P,POP001L12P,P,POP,so,1250.0,13.65
2023-01-01,2022-12-27,POP001L12P.1,POP001L12P,P,POP,so,702.9999999999999,7.676759999999998
2023-01-01,2022-12-27,POP002L09P,POP002L09P,P,POP,so,228.0,3.734639999999999
2023-01-01,2022-12-27,POP005L04P,POP005L04P,P,POP,so,83.0,1.5106
2023-01-01,2022-12-27,POP015K,POP015K,P,POP,so,0.0,0.0
2023-01-01,2022-12-27,POP500M24P,POP500M24P,P,POP,so,428.9999999999999,4.684679999999999
2023-01-01,2022-12-27,POPF01L12P,POPF01L12P,P,POPF,so,779.9999999999999,8.517599999999998
2023-01-01,2022-12-27,POV001L24P,POV001L24P,P,POV,so,1829.0,19.97268
2023-01-01,2022-12-27,POV002L09P,POV002L09P,P,POV,so,572.9999999999999,9.385739999999998
2023-01-01,2022-12-27,POV005L04P,POV005L04P,P,POV,so,348.0000000000001,6.333600000000001
2023-01-01,2022-12-27,POV500M24P,POV500M24P,P,POV,so,1349.0,14.73108
2023-01-01,2022-12-27,SE200G24P,SE200G24P,S,SE,so,225.0,1.08
2023-01-01,2022-12-27,SE500G24P,SE500G24P,S,SE,so,1507.0,9.042
2023-01-01,2022-12-27,SO0001L12P,SO0001L12P,S,SO,so,0.0,0.0
2023-01-01,2022-12-27,SO0002L09P,SO0002L09P,S,SO,so,0.0,0.0
2023-01-01,2022-12-27,SO0005L04P,SO0005L04P,S,SO,so,0.0,0.0
2023-01-01,2022-12-27,SO0500M24P,SO0500M24P,S,SO,so,0.0,0.0
2023-01-01,2022-12-27,SOP001L12P,SOP001L12P,S,SOP,so,100.0,1.104
2023-01-01,2022-12-27,SOS001L12P,SOS001L12P,S,SOS,so,21393.99999999999,236.1897599999999
2023-01-01,2022-12-27,SOS002L09P,SOS002L09P,S,SOS,so,14556.00000000001,241.0473600000002
2023-01-01,2022-12-27,SOS003L04P,SOS003L04P,S,SOS,so,1949.000000000004,21.51696000000005
2023-01-01,2022-12-27,SOS005L04P,SOS005L04P,S,SOS,so,12594.0,231.7296000000001
2023-01-01,2022-12-27,SOS008L02P,SOS008L02P,S,SOS,so,1355.0,19.9456
2023-01-01,2022-12-27,SOS250M48P,SOS250M48P,S,SOS,so,1159.0,12.79536
2023-01-01,2022-12-27,SOS500M24P,SOS500M24P,S,SOS,so,8552.000000000002,94.41408000000004
2023-01-02,2022-12-27,AT5X5K,AT5X5K,A,AT,so,1070.0,26.75
2023-01-02,2022-12-27,ATN01K24P,ATN01K24P,A,ATN,so,4345.0,104.28
2023-01-02,2022-12-27,ATN02K12P,ATN02K12P,A,ATN,so,1281.0,30.744
2023-01-02,2022-12-27,ATPA1K24P,ATPA1K24P,A,ATPA,so,0.0,0.0
2023-01-02,2022-12-27,ATPPCH5X5K,ATPPCH5X5K,A,ATPPCH,so,0.0,0.0
2023-01-02,2022-12-27,ATWWP001K24P,ATWWP001K24P,A,ATWWP,so,37.0,0.888
2023-01-02,2022-12-27,ATWWP002K12P,ATWWP002K12P,A,ATWWP,so,15.0,0.36
2023-01-02,2022-12-27,EEA200G24P,EEA200G24P,E,EEA,so,0.0,0.0
2023-01-02,2022-12-27,EEA500G12P,EEA500G12P,E,EEA,so,0.0,0.0
2023-01-02,2022-12-27,MAC1K25P,MAC1K25P,M,MAC,so,0.0,0.0
2023-01-02,2022-12-27,MAHS025K,MAHS025K,M,MAHS,so,0.0,0.0
2023-01-02,2022-12-27,MAP1K25P,MAP1K25P,M,MAP,so,0.0,0.0
2023-01-02,2022-12-27,MAPA1K24P,MAPA1K24P,M,MAPA,so,0.0,0.0
2023-01-02,2022-12-27,MAR01K24P,MAR01K24P,M,MAR,so,999.0,23.976
2023-01-02,2022-12-27,MAR02K12P,MAR02K12P,M,MAR,so,310.0,7.44
2023-01-02,2022-12-27,MASR025K,MASR025K,M,MASR,so,21.0,0.525
2023-01-02,2022-12-27,POP001L12P,POP001L12P,P,POP,so,1125.0,12.285
2023-01-02,2022-12-27,POP001L12P.1,POP001L12P,P,POP,so,461.0,5.03412
2023-01-02,2022-12-27,POP002L09P,POP002L09P,P,POP,so,140.0,2.2932
2023-01-02,2022-12-27,POP005L04P,POP005L04P,P,POP,so,70.0,1.274
2023-01-02,2022-12-27,POP015K,POP015K,P,POP,so,0.0,0.0
2023-01-02,2022-12-27,POP500M24P,POP500M24P,P,POP,so,209.0,2.28228
2023-01-02,2022-12-27,POPF01L12P,POPF01L12P,P,POPF,so,213.0,2.32596
2023-01-02,2022-12-27,POV001L24P,POV001L24P,P,POV,so,1277.0,13.94484
2023-01-02,2022-12-27,POV002L09P,POV002L09P,P,POV,so,379.9999999999999,6.224399999999998
2023-01-02,2022-12-27,POV005L04P,POV005L04P,P,POV,so,160.0,2.912
2023-01-02,2022-12-27,POV500M24P,POV500M24P,P,POV,so,558.9999999999999,6.104279999999999
2023-01-02,2022-12-27,SE200G24P,SE200G24P,S,SE,so,109.0,0.5232
2023-01-02,2022-12-27,SE500G24P,SE500G24P,S,SE,so,602.0,3.612
2023-01-02,2022-12-27,SO0001L12P,SO0001L12P,S,SO,so,0.0,0.0
2023-01-02,2022-12-27,SO0002L09P,SO0002L09P,S,SO,so,0.0,0.0
2023-01-02,2022-12-27,SO0005L04P,SO0005L04P,S,SO,so,0.0,0.0
2023-01-02,2022-12-27,SO0500M24P,SO0500M24P,S,SO,so,0.0,0.0
2023-01-02,2022-12-27,SOP001L12P,SOP001L12P,S,SOP,so,160.0,1.7664
2023-01-02,2022-12-27,SOS001L12P,SOS001L12P,S,SOS,so,17058.99999999999,188.3313599999999
2023-01-02,2022-12-27,SOS002L09P,SOS002L09P,S,SOS,so,13085.00000000001,216.6876000000001
2023-01-02,2022-12-27,SOS003L04P,SOS003L04P,S,SOS,so,1842.000000000002,20.33568000000002
2023-01-02,2022-12-27,SOS005L04P,SOS005L04P,S,SOS,so,11677.0,214.8568
2023-01-02,2022-12-27,SOS008L02P,SOS008L02P,S,SOS,so,338.0,4.97536
2023-01-02,2022-12-27,SOS250M48P,SOS250M48P,S,SOS,so,501.9999999999997,5.542079999999997
2023-01-02,2022-12-27,SOS500M24P,SOS500M24P,S,SOS,so,7206.999999999998,79.56527999999999
2023-01-03,2023-01-03,AT5X5K,AT5X5K,A,AT,so,2355.0,58.875
2023-01-03,2023-01-03,ATN01K24P,ATN01K24P,A,ATN,so,5891.333,141.391992
2023-01-03,2023-01-03,ATN02K12P,ATN02K12P,A,ATN,so,736.0,17.664
2023-01-03,2023-01-03,ATPA1K24P,ATPA1K24P,A,ATPA,so,0.0,0.0
2023-01-03,2023-01-03,ATPPCH5X5K,ATPPCH5X5K,A,ATPPCH,so,0.0,0.0
2023-01-03,2023-01-03,ATWWP001K24P,ATWWP001K24P,A,ATWWP,so,51.0,1.224
2023-01-03,2023-01-03,ATWWP002K12P,ATWWP002K12P,A,ATWWP,so,11.0,0.264
2023-01-03,2023-01-03,EEA200G24P,EEA200G24P,E,EEA,so,0.0,0.0
2023-01-03,2023-01-03,EEA500G12P,EEA500G12P,E,EEA,so,0.0,0.0
2023-01-03,2023-01-03,MAC1K25P,MAC1K25P,M,MAC,so,12.0,0.288
2023-01-03,2023-01-03,MAHS025K,MAHS025K,M,MAHS,so,0.0,0.0
2023-01-03,2023-01-03,MAP1K25P,MAP1K25P,M,MAP,so,0.0,0.0
2023-01-03,2023-01-03,MAPA1K24P,MAPA1K24P,M,MAPA,so,0.0,0.0
2023-01-03,2023-01-03,MAR01K24P,MAR01K24P,M,MAR,so,2004.0,48.096
2023-01-03,2023-01-03,MAR02K12P,MAR02K12P,M,MAR,so,63.0,1.512
2023-01-03,2023-01-03,MASR025K,MASR025K,M,MASR,so,35.0,0.875
2023-01-03,2023-01-03,POP001L12P,POP001L12P,P,POP,so,655.0,7.152600000000001
2023-01-03,2023-01-03,POP001L12P.1,POP001L12P,P,POP,so,340.0,3.7128
2023-01-03,2023-01-03,POP002L09P,POP002L09P,P,POP,so,55.00000000000001,0.9009
2023-01-03,2023-01-03,POP005L04P,POP005L04P,P,POP,so,25.0,0.455
2023-01-03,2023-01-03,POP015K,POP015K,P,POP,so,0.0,0.0
2023-01-03,2023-01-03,POP500M24P,POP500M24P,P,POP,so,201.0,2.19492
2023-01-03,2023-01-03,POPF01L12P,POPF01L12P,P,POPF,so,85.0,0.9282
2023-01-03,2023-01-03,POV001L24P,POV001L24P,P,POV,so,999.0,10.90908
2023-01-03,2023-01-03,POV002L09P,POV002L09P,P,POV,so,275.0,4.5045
2023-01-03,2023-01-03,POV005L04P,POV005L04P,P,POV,so,190.0,3.458
2023-01-03,2023-01-03,POV500M24P,POV500M24P,P,POV,so,668.9999999999999,7.305479999999998
2023-01-03,2023-01-03,SE200G24P,SE200G24P,S,SE,so,100.0,0.48
2023-01-03,2023-01-03,SE500G24P,SE500G24P,S,SE,so,1363.0,8.178
2023-01-03,2023-01-03,SO0001L12P,SO0001L12P,S,SO,so,0.0,0.0
2023-01-03,2023-01-03,SO0002L09P,SO0002L09P,S,SO,so,0.0,0.0
2023-01-03,2023-01-03,SO0005L04P,SO0005L04P,S,SO,so,0.0,0.0
2023-01-03,2023-01-03,SO0500M24P,SO0500M24P,S,SO,so,0.0,0.0
2023-01-03,2023-01-03,SOP001L12P,SOP001L12P,S,SOP,so,277.9999999999999,3.069119999999999
2023-01-03,2023-01-03,SOS001L12P,SOS001L12P,S,SOS,so,12178.0,134.44512
2023-01-03,2023-01-03,SOS002L09P,SOS002L09P,S,SOS,so,8573.107971014482,141.9706679999998
2023-01-03,2023-01-03,SOS003L04P,SOS003L04P,S,SOS,so,1135.0,12.5304
2023-01-03,2023-01-03,SOS005L04P,SOS005L04P,S,SOS,so,8550.999999999998,157.3384
2023-01-03,2023-01-03,SOS008L02P,SOS008L02P,S,SOS,so,225.9999999999999,3.326719999999999
2023-01-03,2023-01-03,SOS250M48P,SOS250M48P,S,SOS,so,289.9999999999999,3.2016
2023-01-03,2023-01-03,SOS500M24P,SOS500M24P,S,SOS,so,4234.000000000003,46.74336000000004
2023-01-04,2023-01-03,AT5X5K,AT5X5K,A,AT,so,909.8,22.745
2023-01-04,2023-01-03,ATN01K24P,ATN01K24P,A,ATN,so,4698.958,112.774992
2023-01-04,2023-01-03,ATN02K12P,ATN02K12P,A,ATN,so,523.0,12.552
2023-01-04,2023-01-03,ATPA1K24P,ATPA1K24P,A,ATPA,so,0.0,0.0
2023-01-04,2023-01-03,ATPPCH5X5K,ATPPCH5X5K,A,ATPPCH,so,0.0,0.0
2023-01-04,2023-01-03,ATWWP001K24P,ATWWP001K24P,A,ATWWP,so,49.0,1.176
2023-01-04,2023-01-03,ATWWP002K12P,ATWWP002K12P,A,ATWWP,so,50.0,1.2
2023-01-04,2023-01-03,EEA200G24P,EEA200G24P,E,EEA,so,0.0,0.0
2023-01-04,2023-01-03,EEA500G12P,EEA500G12P,E,EEA,so,0.0,0.0
2023-01-04,2023-01-03,MAC1K25P,MAC1K25P,M,MAC,so,25.0,0.6
2023-01-04,2023-01-03,MAHS025K,MAHS025K,M,MAHS,so,2.0,0.05
2023-01-04,2023-01-03,MAP1K25P,MAP1K25P,M,MAP,so,0.0,0.0
2023-01-04,2023-01-03,MAPA1K24P,MAPA1K24P,M,MAPA,so,0.0,0.0
2023-01-04,2023-01-03,MAR01K24P,MAR01K24P,M,MAR,so,760.875,18.261
2023-01-04,2023-01-03,MAR02K12P,MAR02K12P,M,MAR,so,65.0,1.56
2023-01-04,2023-01-03,MASR025K,MASR025K,M,MASR,so,46.0,1.15
2023-01-04,2023-01-03,POP001L12P,POP001L12P,P,POP,so,885.0000000000002,9.664200000000005
2023-01-04,2023-01-03,POP001L12P.1,POP001L12P,P,POP,so,309.0,3.37428
2023-01-04,2023-01-03,POP002L09P,POP002L09P,P,POP,so,149.0,2.44062
2023-01-04,2023-01-03,POP005L04P,POP005L04P,P,POP,so,30.0,0.546
2023-01-04,2023-01-03,POP015K,POP015K,P,POP,so,0.0,0.0
2023-01-04,2023-01-03,POP500M24P,POP500M24P,P,POP,so,95.0,1.0374
2023-01-04,2023-01-03,POPF01L12P,POPF01L12P,P,POPF,so,55.0,0.6006
2023-01-04,2023-01-03,POV001L24P,POV001L24P,P,POV,so,1250.0,13.65
